line_id,order_id,order_date,customer_id,customer_segment,branch_id,branch_name,city,region,latitude,longitude,sales_channel,payment_method,product_id,product_name,category,quantity,unit_price_sar,discount_pct,unit_cost_sar,revenue_sar,cost_sar,profit_sar,Year,,,
14008,O007337,4/21/2024,C04309,VIP,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,Online,Mada,P073,Notebook Set 1,Office,2,72.28,5%,36.28,137.33,72.56,64.77,2024,,,
14009,O007338,12/28/2024,C02388,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mastercard,P022,Cookware 2,Home,3,431.05,0%,305.68,1293.15,917.04,376.11,2024,,,
14010,O007339,5/19/2024,C09780,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mada,P025,Desk Lamp 1,Home,1,47.76,0%,25.89,47.76,25.89,21.87,2024,,,
14011,O007340,1/10/2025,C06047,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P002,Headphones 2,Electronics,1,116.92,20%,57.18,93.54,57.18,36.36,2025,,,
14012,O007340,1/10/2025,C06047,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P036,Jacket 4,Fashion,1,181.59,10%,115.15,163.43,115.15,48.28,2025,,,
14013,O007340,1/10/2025,C06047,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P071,Sports Bottle 3,Sports,2,35.58,5%,27.49,67.6,54.98,12.62,2025,,,
14014,O007340,1/10/2025,C06047,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P054,Skin Care 2,Beauty,1,239.13,5%,186.83,227.17,186.83,40.34,2025,,,
14015,O007341,12/15/2025,C07635,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Cash,P030,Coffee Maker 2,Home,1,364.99,0%,233.11,364.99,233.11,131.88,2025,,,
14016,O007342,5/19/2024,C10129,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mastercard,P064,Fitness Mat 4,Sports,1,183.04,10%,129.26,164.74,129.26,35.48,2024,,,
14017,O007342,5/19/2024,C10129,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mastercard,P070,Sports Bottle 2,Sports,2,87.34,0%,44.56,174.68,89.12,85.56,2024,,,
14018,O007343,6/6/2025,C01743,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Apple Pay,P080,Office Chair 4,Office,3,417.52,0%,222.42,1252.56,667.26,585.3,2025,,,
14019,O007343,6/6/2025,C01743,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,Online,Apple Pay,P035,Jacket 3,Fashion,1,436.34,0%,326.19,436.34,326.19,110.15,2025,,,
14020,O007344,3/7/2024,C06145,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mastercard,P028,Desk Lamp 4,Home,2,84.06,10%,41.45,151.31,82.9,68.41,2024,,,
14021,O007344,3/7/2024,C06145,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mastercard,P065,Dumbbell Set 1,Sports,1,142.32,5%,91.37,135.2,91.37,43.83,2024,,,
14022,O007344,3/7/2024,C06145,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mastercard,P038,Sneakers 2,Fashion,3,180.9,10%,113.57,488.43,340.71,147.72,2024,,,
14023,O007344,3/7/2024,C06145,Regular,B14,Yanbu Center,Yanbu,Madinah,24.0895,38.0618,In-store,Mastercard,P034,Jacket 2,Fashion,1,160.94,0%,82.52,160.94,82.52,78.42,2024,,,
14024,O007345,4/26/2025,C09622,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P021,Cookware 1,Home,3,406.31,0%,213.59,1218.93,640.77,578.16,2025,,,
14025,O007346,1/25/2025,C09979,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P024,Cookware 4,Home,3,296.29,0%,204.59,888.87,613.77,275.1,2025,,,
14026,O007346,1/25/2025,C09979,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P053,Skin Care 1,Beauty,2,180.92,0%,91.8,361.84,183.6,178.24,2025,,,
14027,O007347,5/16/2024,C03493,Regular,B15,Abha Center,Abha,Asir,18.2465,42.5117,Online,Cash,P011,Power Bank 3,Electronics,1,96.13,0%,59.85,96.13,59.85,36.28,2024,,,
14028,O007348,7/24/2025,C03056,VIP,B16,Khamis Mushait,Khamis Mushait,Asir,18.3064,42.729,In-store,Apple Pay,P047,T-Shirt 3,Fashion,2,83.15,0%,56.49,166.3,112.98,53.32,2025,,,
14029,O007349,12/10/2025,C08753,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,Online,Cash,P078,Office Chair 2,Office,1,795.17,0%,369.32,795.17,369.32,425.85,2025,,,
14030,O007349,12/10/2025,C08753,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,Online,Cash,P079,Office Chair 3,Office,1,1029.15,0%,712.52,1029.15,712.52,316.63,2025,,,
14031,O007350,1/4/2025,C03936,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P006,Smart Watch 2,Electronics,1,913.34,10%,426.15,822.01,426.15,395.86,2025,,,
14032,O007351,12/11/2025,C04039,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Cash,P080,Office Chair 4,Office,1,438.22,0%,222.42,438.22,222.42,215.8,2025,,,
14033,O007351,12/11/2025,C04039,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Cash,P024,Cookware 4,Home,1,311.41,0%,204.59,311.41,204.59,106.82,2025,,,
14034,O007352,9/3/2025,C09136,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Mada,P061,Fitness Mat 1,Sports,1,90.44,0%,48.43,90.44,48.43,42.01,2025,,,
14035,O007352,9/3/2025,C09136,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Mada,P074,Notebook Set 2,Office,2,49.94,0%,32.61,99.88,65.22,34.66,2025,,,
14036,O007353,9/9/2024,C00944,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Cash,P007,Smart Watch 3,Electronics,2,488.41,0%,262.28,976.82,524.56,452.26,2024,,,
14037,O007354,7/17/2024,C07819,Regular,B08,Makkah Center,Makkah,Makkah,21.3891,39.8579,Online,Cash,P036,Jacket 4,Fashion,1,180.88,5%,115.15,171.84,115.15,56.69,2024,,,
14038,O007355,2/16/2024,C02824,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,Online,Mastercard,P059,Hair Care 3,Beauty,2,130.33,15%,94.28,221.56,188.56,33,2024,,,
14039,O007355,2/16/2024,C02824,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,Online,Mastercard,P052,Fragrance 4,Beauty,2,463.76,0%,278.76,927.52,557.52,370,2024,,,
14040,O007356,9/7/2024,C10507,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P062,Fitness Mat 2,Sports,1,128.19,10%,100.84,115.37,100.84,14.53,2024,,,
14041,O007356,9/7/2024,C10507,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P055,Skin Care 3,Beauty,1,170.69,15%,83.95,145.09,83.95,61.14,2024,,,
14042,O007357,8/22/2024,C00485,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Visa,P037,Sneakers 1,Fashion,1,218.51,0%,148.15,218.51,148.15,70.36,2024,,,
14043,O007358,10/25/2025,C11057,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P048,T-Shirt 4,Fashion,1,117.1,5%,62.15,111.24,62.15,49.09,2025,,,
14044,O007358,10/25/2025,C11057,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P001,Headphones 1,Electronics,1,341.34,0%,182.01,341.34,182.01,159.33,2025,,,
14045,O007358,10/25/2025,C11057,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Cash,P050,Fragrance 2,Beauty,1,418.1,5%,223.25,397.19,223.25,173.94,2025,,,
14046,O007359,12/23/2024,C01381,New,B09,Taif Center,Taif,Makkah,21.2703,40.4158,In-store,Mada,P003,Headphones 3,Electronics,2,304.94,0%,159.42,609.88,318.84,291.04,2024,,,
14047,O007359,12/23/2024,C01381,New,B09,Taif Center,Taif,Makkah,21.2703,40.4158,In-store,Mada,P018,Bedding Set 2,Home,2,360.77,0%,277.26,721.54,554.52,167.02,2024,,,
14048,O007359,12/23/2024,C01381,New,B09,Taif Center,Taif,Makkah,21.2703,40.4158,In-store,Mada,P066,Dumbbell Set 2,Sports,1,129.99,0%,88.83,129.99,88.83,41.16,2024,,,
14049,O007360,3/8/2025,C09134,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,Online,Cash,P044,Backpack 4,Fashion,1,76.86,0%,60.65,76.86,60.65,16.21,2025,,,
14050,O007361,9/27/2025,C06558,Regular,B18,Tabuk Center,Tabuk,Tabuk,28.3998,36.5715,In-store,Cash,P033,Jacket 1,Fashion,1,178.01,15%,102.11,151.31,102.11,49.2,2025,,,
14051,O007362,9/5/2025,C00378,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Visa,P044,Backpack 4,Fashion,2,73.36,0%,60.65,146.72,121.3,25.42,2025,,,
14052,O007362,9/5/2025,C00378,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Visa,P074,Notebook Set 2,Office,2,47.19,0%,32.61,94.38,65.22,29.16,2025,,,
14053,O007362,9/5/2025,C00378,New,B13,Madinah Center,Madinah,Madinah,24.5247,39.5692,In-store,Visa,P024,Cookware 4,Home,1,282.26,0%,204.59,282.26,204.59,77.67,2025,,,
14054,O007363,7/6/2025,C03764,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Apple Pay,P013,Speaker 1,Electronics,1,114.09,0%,85.82,114.09,85.82,28.27,2025,,,
14055,O007363,7/6/2025,C03764,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Apple Pay,P037,Sneakers 1,Fashion,2,225.57,0%,148.15,451.14,296.3,154.84,2025,,,
14056,O007363,7/6/2025,C03764,Regular,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Apple Pay,P067,Dumbbell Set 3,Sports,1,432.61,30%,237.28,302.83,237.28,65.55,2025,,,
14057,O007364,4/2/2024,C10371,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P070,Sports Bottle 2,Sports,1,84.83,0%,44.56,84.83,44.56,40.27,2024,,,
14058,O007364,4/2/2024,C10371,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P022,Cookware 2,Home,1,388.91,0%,305.68,388.91,305.68,83.23,2024,,,
14059,O007365,3/10/2024,C06783,Regular,B12,Dhahran Center,Dhahran,Eastern Province,26.2886,50.1139,In-store,Cash,P049,Fragrance 1,Beauty,1,674.19,0%,426.71,674.19,426.71,247.48,2024,,,
14060,O007366,8/11/2025,C00721,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P025,Desk Lamp 1,Home,1,50.1,0%,25.89,50.1,25.89,24.21,2025,,,
14061,O007366,8/11/2025,C00721,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P080,Office Chair 4,Office,1,414.24,0%,222.42,414.24,222.42,191.82,2025,,,
14062,O007366,8/11/2025,C00721,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P017,Bedding Set 1,Home,1,141.26,15%,104.25,120.07,104.25,15.82,2025,,,
14063,O007367,3/11/2024,C06325,VIP,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Visa,P035,Jacket 3,Fashion,2,454.16,0%,326.19,908.32,652.38,255.94,2024,,,
14064,O007368,11/27/2024,C05526,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Cash,P078,Office Chair 2,Office,1,760.26,0%,369.32,760.26,369.32,390.94,2024,,,
14065,O007368,11/27/2024,C05526,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Cash,P046,T-Shirt 2,Fashion,1,45.41,0%,31.2,45.41,31.2,14.21,2024,,,
14066,O007369,4/26/2025,C09816,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mastercard,P015,Speaker 3,Electronics,1,485.33,10%,345.34,436.8,345.34,91.46,2025,,,
14067,O007369,4/26/2025,C09816,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mastercard,P021,Cookware 1,Home,1,400.82,0%,213.59,400.82,213.59,187.23,2025,,,
14068,O007370,9/11/2024,C05278,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P075,Notebook Set 3,Office,1,20.31,5%,15.85,19.29,15.85,3.44,2024,,,
14069,O007371,9/2/2025,C02625,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Mada,P031,Coffee Maker 3,Home,1,678.69,0%,352.34,678.69,352.34,326.35,2025,,,
14070,O007371,9/2/2025,C02625,New,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Mada,P071,Sports Bottle 3,Sports,3,36.38,0%,27.49,109.14,82.47,26.67,2025,,,
14071,O007372,8/1/2025,C07716,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P005,Smart Watch 1,Electronics,1,289.58,0%,211.85,289.58,211.85,77.73,2025,,,
14072,O007372,8/1/2025,C07716,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Mada,P035,Jacket 3,Fashion,1,395.5,15%,326.19,336.18,326.19,9.99,2025,,,
14073,O007373,8/25/2025,C00739,VIP,B16,Khamis Mushait,Khamis Mushait,Asir,18.3064,42.729,Online,Cash,P075,Notebook Set 3,Office,1,19.38,0%,15.85,19.38,15.85,3.53,2025,,,
14074,O007374,4/9/2025,C01259,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P046,T-Shirt 2,Fashion,1,43.34,15%,31.2,36.84,31.2,5.64,2025,,,
14075,O007375,7/9/2024,C06962,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P010,Power Bank 2,Electronics,1,90.41,0%,48.88,90.41,48.88,41.53,2024,,,
14076,O007375,7/9/2024,C06962,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P077,Office Chair 1,Office,1,458.83,0%,341.46,458.83,341.46,117.37,2024,,,
14077,O007375,7/9/2024,C06962,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P079,Office Chair 3,Office,2,947.07,0%,712.52,1894.14,1425.04,469.1,2024,,,
14078,O007375,7/9/2024,C06962,VIP,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,Online,Visa,P035,Jacket 3,Fashion,1,412.5,0%,326.19,412.5,326.19,86.31,2024,,,
14079,O007376,2/10/2025,C03479,VIP,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Cash,P056,Skin Care 4,Beauty,1,222.56,0%,107.86,222.56,107.86,114.7,2025,,,
14080,O007377,12/25/2024,C04675,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Apple Pay,P066,Dumbbell Set 2,Sports,1,121.46,0%,88.83,121.46,88.83,32.63,2024,,,
14081,O007377,12/25/2024,C04675,Regular,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Apple Pay,P008,Smart Watch 4,Electronics,1,913.54,0%,643.87,913.54,643.87,269.67,2024,,,
14082,O007378,6/19/2024,C03847,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P078,Office Chair 2,Office,1,715.87,0%,369.32,715.87,369.32,346.55,2024,,,
14083,O007378,6/19/2024,C03847,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P026,Desk Lamp 2,Home,1,165.64,20%,76.12,132.51,76.12,56.39,2024,,,
14084,O007378,6/19/2024,C03847,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P062,Fitness Mat 2,Sports,1,138.38,0%,100.84,138.38,100.84,37.54,2024,,,
14085,O007379,2/4/2024,C08843,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mastercard,P049,Fragrance 1,Beauty,2,574.63,0%,426.71,1149.26,853.42,295.84,2024,,,
14086,O007379,2/4/2024,C08843,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Mastercard,P035,Jacket 3,Fashion,1,392.84,5%,326.19,373.2,326.19,47.01,2024,,,
14087,O007380,12/11/2025,C00144,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P059,Hair Care 3,Beauty,2,127.53,30%,94.28,178.54,188.56,-10.02,2025,,,
14088,O007380,12/11/2025,C00144,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P013,Speaker 1,Electronics,2,115.05,10%,85.82,207.09,171.64,35.45,2025,,,
14089,O007380,12/11/2025,C00144,New,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mada,P006,Smart Watch 2,Electronics,1,920.96,0%,426.15,920.96,426.15,494.81,2025,,,
14090,O007381,12/12/2025,C05142,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P065,Dumbbell Set 1,Sports,1,139.66,0%,91.37,139.66,91.37,48.29,2025,,,
14091,O007381,12/12/2025,C05142,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Mastercard,P036,Jacket 4,Fashion,1,175.58,0%,115.15,175.58,115.15,60.43,2025,,,
14092,O007382,12/12/2024,C09917,New,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,In-store,Apple Pay,P039,Sneakers 3,Fashion,2,534.55,0%,375.84,1069.1,751.68,317.42,2024,,,
14093,O007383,1/12/2024,C09255,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mastercard,P016,Speaker 4,Electronics,3,303.61,20%,227.08,728.66,681.24,47.42,2024,,,
14094,O007384,5/19/2025,C04415,VIP,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Visa,P061,Fitness Mat 1,Sports,1,95.69,0%,48.43,95.69,48.43,47.26,2025,,,
14095,O007384,5/19/2025,C04415,VIP,B07,Jeddah South,Jeddah,Makkah,21.42,39.235,In-store,Visa,P010,Power Bank 2,Electronics,1,82.12,10%,48.88,73.91,48.88,25.03,2025,,,
14096,O007385,9/12/2025,C10693,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P011,Power Bank 3,Electronics,2,94.98,0%,59.85,189.96,119.7,70.26,2025,,,
14097,O007386,5/6/2025,C11209,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mada,P073,Notebook Set 1,Office,2,70.47,0%,36.28,140.94,72.56,68.38,2025,,,
14098,O007386,5/6/2025,C11209,New,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Mada,P067,Dumbbell Set 3,Sports,3,499.84,30%,237.28,1049.66,711.84,337.82,2025,,,
14099,O007387,7/27/2025,C01367,Regular,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Mada,P005,Smart Watch 1,Electronics,1,275.7,0%,211.85,275.7,211.85,63.85,2025,,,
14100,O007387,7/27/2025,C01367,Regular,B19,Buraydah Center,Buraydah,Qassim,26.3592,43.9818,In-store,Mada,P003,Headphones 3,Electronics,1,323.02,20%,159.42,258.42,159.42,99,2025,,,
14101,O007388,12/20/2025,C04842,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P009,Power Bank 1,Electronics,1,182.98,5%,115.49,173.83,115.49,58.34,2025,,,
14102,O007388,12/20/2025,C04842,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P053,Skin Care 1,Beauty,2,172.01,10%,91.8,309.62,183.6,126.02,2025,,,
14103,O007388,12/20/2025,C04842,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Cash,P014,Speaker 2,Electronics,1,104.91,5%,61.66,99.66,61.66,38,2025,,,
14104,O007389,8/13/2024,C04959,VIP,B15,Abha Center,Abha,Asir,18.2465,42.5117,In-store,Visa,P058,Hair Care 2,Beauty,1,44.02,5%,30.17,41.82,30.17,11.65,2024,,,
14105,O007390,11/7/2024,C08400,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mastercard,P004,Headphones 4,Electronics,1,430.05,5%,304.54,408.55,304.54,104.01,2024,,,
14106,O007390,11/7/2024,C08400,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mastercard,P056,Skin Care 4,Beauty,1,197.17,0%,107.86,197.17,107.86,89.31,2024,,,
14107,O007390,11/7/2024,C08400,Regular,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Mastercard,P009,Power Bank 1,Electronics,1,181.19,0%,115.49,181.19,115.49,65.7,2024,,,
14108,O007391,1/6/2025,C02677,VIP,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,Online,Cash,P006,Smart Watch 2,Electronics,1,813.47,0%,426.15,813.47,426.15,387.32,2025,,,
14109,O007392,3/29/2025,C11122,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P035,Jacket 3,Fashion,1,433.04,15%,326.19,368.08,326.19,41.89,2025,,,
14110,O007392,3/29/2025,C11122,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Apple Pay,P042,Backpack 2,Fashion,2,246.91,0%,188.28,493.82,376.56,117.26,2025,,,
14111,O007393,10/10/2024,C02211,VIP,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P044,Backpack 4,Fashion,1,82.38,0%,60.65,82.38,60.65,21.73,2024,,,
14112,O007394,12/15/2025,C01366,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P073,Notebook Set 1,Office,1,75.08,0%,36.28,75.08,36.28,38.8,2025,,,
14113,O007394,12/15/2025,C01366,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P078,Office Chair 2,Office,1,766.98,0%,369.32,766.98,369.32,397.66,2025,,,
14114,O007394,12/15/2025,C01366,New,B03,Riyadh South,Riyadh,Riyadh,24.635,46.721,In-store,Mastercard,P067,Dumbbell Set 3,Sports,1,460.56,10%,237.28,414.5,237.28,177.22,2025,,,
14115,O007395,5/9/2025,C04381,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P019,Bedding Set 3,Home,1,261.42,5%,127.42,248.35,127.42,120.93,2025,,,
14116,O007395,5/9/2025,C04381,Regular,B05,Jeddah North,Jeddah,Makkah,21.65,39.122,In-store,Cash,P008,Smart Watch 4,Electronics,3,870.14,0%,643.87,2610.42,1931.61,678.81,2025,,,
14117,O007396,5/14/2024,C06663,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P038,Sneakers 2,Fashion,1,197.45,0%,113.57,197.45,113.57,83.88,2024,,,
14118,O007396,5/14/2024,C06663,Regular,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Visa,P025,Desk Lamp 1,Home,2,48.15,0%,25.89,96.3,51.78,44.52,2024,,,
14119,O007397,6/14/2024,C07641,New,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P054,Skin Care 2,Beauty,3,273.12,0%,186.83,819.36,560.49,258.87,2024,,,
14120,O007398,10/31/2024,C11244,VIP,B10,Dammam Center,Dammam,Eastern Province,26.4207,50.0888,In-store,Mada,P015,Speaker 3,Electronics,1,510.42,0%,345.34,510.42,345.34,165.08,2024,,,
14121,O007399,4/4/2025,C06794,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Apple Pay,P058,Hair Care 2,Beauty,1,44.13,15%,30.17,37.51,30.17,7.34,2025,,,
14122,O007399,4/4/2025,C06794,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Apple Pay,P077,Office Chair 1,Office,1,440.01,10%,341.46,396.01,341.46,54.55,2025,,,
14123,O007399,4/4/2025,C06794,New,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Apple Pay,P015,Speaker 3,Electronics,1,503.24,5%,345.34,478.08,345.34,132.74,2025,,,
14124,O007400,8/10/2025,C10331,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P007,Smart Watch 3,Electronics,2,421.72,0%,262.28,843.44,524.56,318.88,2025,,,
14125,O007400,8/10/2025,C10331,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P074,Notebook Set 2,Office,1,49.75,20%,32.61,39.8,32.61,7.19,2025,,,
14126,O007400,8/10/2025,C10331,Regular,B06,Jeddah Center,Jeddah,Makkah,21.5433,39.1728,In-store,Visa,P001,Headphones 1,Electronics,1,379.08,0%,182.01,379.08,182.01,197.07,2025,,,
14127,O007401,9/29/2024,C06129,New,B20,Hail Center,Hail,Hail,27.5114,41.7208,In-store,Apple Pay,P024,Cookware 4,Home,1,302.77,0%,204.59,302.77,204.59,98.18,2024,,,
14128,O007402,12/24/2024,C09414,VIP,B01,Riyadh North,Riyadh,Riyadh,24.7743,46.7386,In-store,Apple Pay,P076,Notebook Set 4,Office,1,23.49,0%,17.15,23.49,17.15,6.34,2024,,,
14129,O007403,7/21/2024,C06816,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Cash,P015,Speaker 3,Electronics,1,504.82,0%,345.34,504.82,345.34,159.48,2024,,,
14130,O007403,7/21/2024,C06816,Regular,B02,Riyadh Center,Riyadh,Riyadh,24.7136,46.6753,In-store,Cash,P038,Sneakers 2,Fashion,1,193.63,5%,113.57,183.95,113.57,70.38,2024,,,
14131,O007404,1/8/2024,C04002,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Visa,P073,Notebook Set 1,Office,1,71.62,0%,36.28,71.62,36.28,35.34,2024,,,
14132,O007404,1/8/2024,C04002,Regular,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,Online,Visa,P063,Fitness Mat 3,Sports,3,113.49,0%,84.19,340.47,252.57,87.9,2024,,,
14133,O007405,3/19/2025,C01582,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P038,Sneakers 2,Fashion,1,191.96,20%,113.57,153.57,113.57,40,2025,,,
14134,O007405,3/19/2025,C01582,VIP,B11,Khobar Center,Khobar,Eastern Province,26.2172,50.1971,In-store,Apple Pay,P028,Desk Lamp 4,Home,1,84.88,0%,41.45,84.88,41.45,43.43,2025,,,
14135,O007406,12/27/2025,C03875,VIP,B04,Riyadh East,Riyadh,Riyadh,24.772,46.806,Online,Mastercard,P055,Skin Care 3,Beauty,1,158.51,0%,83.95,158.51,83.95,74.56,2025,,,
